"SEQUENCED, STRENGTH-TWO ORTHOGONAL ARRAY",,,,,,,,,,,,,
Number variables,13,,,,,,,,,,,,
"Total points in design, Points printed to sheet",1024,1024,,,,,,,,,,,
"Max Correlation, Uniformity Index (NA if not computed)",0.0000,1.0000,,,,,,,,,,,
,,,,,,,,,,,,,
ASSUMPTIONS,,,,,,,,,,,,,
Variable name,SMA1_Period,SMA2_Period,RSI_Period,BuyFactor,SellFactor,SMA1buyCoef,SMA2buyCoef,RSIbuyCoef,SMA1sellCoef,SMA2sellCoef,RSIsellCoef,OBV_buyfactor,OBV_sellfactor
337,174.3225806,84.4516129,148.6451613,0.64516129,1.612903226,548.3870968,354.8387097,806.4516129,-96.77419355,483.8709677,-870.9677419,419.3548387,-548.3870968
338,110.1290323,200,13.83870968,10,4.838709677,677.4193548,-290.3225806,-870.9677419,-483.8709677,483.8709677,-354.8387097,-741.9354839,741.9354839
339,26.67741935,174.3225806,110.1290323,3.225806452,8.064516129,677.4193548,741.9354839,612.9032258,806.4516129,290.3225806,483.8709677,290.3225806,-354.8387097
340,174.3225806,135.8064516,1,4.193548387,6.129032258,-290.3225806,161.2903226,870.9677419,-290.3225806,1000,290.3225806,161.2903226,-1000
341,148.6451613,65.19354839,26.67741935,10,9.35483871,161.2903226,-419.3548387,-677.4193548,741.9354839,870.9677419,1000,419.3548387,-741.9354839
342,103.7096774,135.8064516,84.4516129,7.741935484,3.870967742,-935.483871,-225.8064516,-1000,-806.4516129,32.25806452,-419.3548387,290.3225806,-161.2903226
343,71.61290323,97.29032258,155.0645161,0,1.290322581,-935.483871,419.3548387,225.8064516,-677.4193548,-806.4516129,1000,-483.8709677,32.25806452
344,103.7096774,52.35483871,97.29032258,9.677419355,10,-419.3548387,483.8709677,419.3548387,-161.2903226,548.3870968,548.3870968,935.483871,483.8709677
345,148.6451613,20.25806452,180.7419355,4.516129032,2.580645161,-870.9677419,-870.9677419,806.4516129,806.4516129,-677.4193548,-96.77419355,-161.2903226,483.8709677
346,65.19354839,200,122.9677419,3.870967742,6.774193548,-806.4516129,161.2903226,-225.8064516,32.25806452,419.3548387,483.8709677,548.3870968,354.8387097
347,13.83870968,97.29032258,122.9677419,6.129032258,7.741935484,806.4516129,-483.8709677,1000,419.3548387,677.4193548,-741.9354839,-161.2903226,-32.25806452
348,122.9677419,155.0645161,129.3870968,5.483870968,1.612903226,225.8064516,-419.3548387,-612.9032258,1000,-225.8064516,870.9677419,741.9354839,419.3548387
349,84.4516129,193.5806452,39.51612903,0,2.258064516,1000,-225.8064516,-96.77419355,806.4516129,-96.77419355,-548.3870968,1000,-225.8064516
350,1,90.87096774,200,7.096774194,4.193548387,-677.4193548,-96.77419355,-225.8064516,-935.483871,-225.8064516,1000,-677.4193548,-354.8387097
351,135.8064516,33.09677419,78.03225806,9.677419355,1.935483871,161.2903226,-1000,-290.3225806,161.2903226,-612.9032258,354.8387097,354.8387097,225.8064516
352,65.19354839,110.1290323,78.03225806,0.64516129,4.193548387,-483.8709677,96.77419355,-741.9354839,1000,-806.4516129,806.4516129,161.2903226,870.9677419
353,1,148.6451613,26.67741935,1.612903226,8.709677419,-225.8064516,806.4516129,-354.8387097,-354.8387097,-935.483871,225.8064516,548.3870968,-96.77419355
354,39.51612903,110.1290323,180.7419355,6.451612903,4.838709677,-612.9032258,612.9032258,290.3225806,741.9354839,-32.25806452,677.4193548,-1000,-935.483871
355,180.7419355,84.4516129,180.7419355,8.709677419,9.35483871,1000,806.4516129,-548.3870968,96.77419355,-483.8709677,806.4516129,-96.77419355,677.4193548
356,135.8064516,122.9677419,58.77419355,6.129032258,4.516129032,354.8387097,-612.9032258,-806.4516129,-32.25806452,-483.8709677,1000,935.483871,-225.8064516
357,193.5806452,26.67741935,20.25806452,0.64516129,5.483870968,-32.25806452,-225.8064516,-32.25806452,-677.4193548,677.4193548,870.9677419,354.8387097,-1000
358,7.419354839,78.03225806,193.5806452,2.903225806,9.677419355,419.3548387,612.9032258,806.4516129,-161.2903226,1000,-1000,1000,741.9354839
359,52.35483871,167.9032258,7.419354839,4.838709677,8.709677419,1000,-548.3870968,-741.9354839,-1000,935.483871,-741.9354839,677.4193548,-741.9354839
360,193.5806452,180.7419355,13.83870968,7.096774194,0.64516129,-354.8387097,419.3548387,-935.483871,-290.3225806,-419.3548387,-483.8709677,741.9354839,225.8064516
361,39.51612903,174.3225806,39.51612903,8.387096774,5.483870968,-1000,-290.3225806,-806.4516129,612.9032258,-612.9032258,-32.25806452,-677.4193548,354.8387097
362,142.2258065,78.03225806,1,7.419354839,6.774193548,161.2903226,677.4193548,-32.25806452,935.483871,225.8064516,-354.8387097,-548.3870968,96.77419355
363,1,39.51612903,13.83870968,1.935483871,0.967741935,290.3225806,-870.9677419,419.3548387,-548.3870968,-161.2903226,-225.8064516,96.77419355,870.9677419
364,193.5806452,103.7096774,33.09677419,2.903225806,7.096774194,548.3870968,-806.4516129,225.8064516,96.77419355,-935.483871,96.77419355,-32.25806452,-483.8709677
365,116.5483871,1,13.83870968,3.225806452,3.870967742,-290.3225806,677.4193548,-161.2903226,161.2903226,-806.4516129,-677.4193548,-806.4516129,1000
366,148.6451613,193.5806452,122.9677419,7.741935484,2.903225806,-1000,-1000,548.3870968,-161.2903226,-483.8709677,290.3225806,-483.8709677,870.9677419
367,122.9677419,148.6451613,161.483871,2.580645161,6.774193548,-354.8387097,-32.25806452,806.4516129,-677.4193548,-548.3870968,-161.2903226,290.3225806,548.3870968
368,110.1290323,52.35483871,103.7096774,0.64516129,9.35483871,-225.8064516,-548.3870968,-1000,935.483871,741.9354839,-806.4516129,-1000,-483.8709677
369,13.83870968,193.5806452,187.1612903,4.193548387,1.612903226,483.8709677,806.4516129,-32.25806452,-935.483871,-806.4516129,-419.3548387,-290.3225806,483.8709677
370,135.8064516,110.1290323,33.09677419,4.838709677,0.967741935,-677.4193548,935.483871,1000,806.4516129,354.8387097,-935.483871,806.4516129,-677.4193548
371,33.09677419,52.35483871,167.9032258,6.451612903,3.870967742,32.25806452,-32.25806452,161.2903226,419.3548387,483.8709677,483.8709677,161.2903226,677.4193548
372,52.35483871,1,84.4516129,1.935483871,8.387096774,-741.9354839,354.8387097,935.483871,32.25806452,-612.9032258,1000,-290.3225806,-419.3548387
373,90.87096774,116.5483871,148.6451613,0,3.870967742,-548.3870968,-806.4516129,-806.4516129,-161.2903226,806.4516129,-806.4516129,548.3870968,-354.8387097
374,174.3225806,122.9677419,135.8064516,9.032258065,5.806451613,-483.8709677,935.483871,-677.4193548,-483.8709677,-1000,-677.4193548,-161.2903226,354.8387097
375,33.09677419,90.87096774,78.03225806,3.870967742,9.032258065,290.3225806,-419.3548387,-354.8387097,290.3225806,-32.25806452,32.25806452,-161.2903226,32.25806452
376,193.5806452,65.19354839,58.77419355,3.548387097,3.548387097,-612.9032258,-1000,-161.2903226,354.8387097,-677.4193548,-225.8064516,-677.4193548,741.9354839
377,103.7096774,78.03225806,180.7419355,8.064516129,5.806451613,548.3870968,419.3548387,161.2903226,677.4193548,-96.77419355,225.8064516,32.25806452,-612.9032258
378,142.2258065,20.25806452,148.6451613,2.580645161,5.806451613,-677.4193548,290.3225806,-548.3870968,32.25806452,935.483871,612.9032258,-483.8709677,1000
379,71.61290323,200,71.61290323,8.064516129,3.870967742,96.77419355,-870.9677419,1000,935.483871,-935.483871,870.9677419,870.9677419,225.8064516
380,90.87096774,1,65.19354839,6.129032258,2.258064516,-225.8064516,-96.77419355,-483.8709677,-290.3225806,419.3548387,-96.77419355,419.3548387,96.77419355
381,200,155.0645161,148.6451613,6.774193548,0,870.9677419,-290.3225806,-32.25806452,161.2903226,-935.483871,-741.9354839,-935.483871,-870.9677419
382,78.03225806,116.5483871,193.5806452,1.935483871,0.64516129,-96.77419355,483.8709677,-32.25806452,-419.3548387,-290.3225806,354.8387097,-161.2903226,-741.9354839
383,142.2258065,187.1612903,129.3870968,0,9.35483871,32.25806452,-677.4193548,-354.8387097,161.2903226,96.77419355,419.3548387,96.77419355,-1000
384,90.87096774,135.8064516,20.25806452,7.419354839,3.548387097,-419.3548387,32.25806452,290.3225806,-548.3870968,-483.8709677,32.25806452,612.9032258,-290.3225806
385,90.87096774,180.7419355,142.2258065,1.290322581,10,612.9032258,-548.3870968,483.8709677,-806.4516129,-935.483871,1000,-161.2903226,-612.9032258
386,161.483871,116.5483871,116.5483871,3.870967742,8.064516129,806.4516129,-870.9677419,225.8064516,612.9032258,-741.9354839,-935.483871,-935.483871,-1000
387,122.9677419,58.77419355,155.0645161,9.032258065,2.903225806,-32.25806452,483.8709677,741.9354839,-290.3225806,290.3225806,-935.483871,32.25806452,-225.8064516
388,71.61290323,33.09677419,97.29032258,5.161290323,2.258064516,806.4516129,870.9677419,677.4193548,1000,741.9354839,677.4193548,-677.4193548,677.4193548
389,52.35483871,174.3225806,103.7096774,5.806451613,0,-290.3225806,-96.77419355,-935.483871,-612.9032258,-96.77419355,612.9032258,-32.25806452,483.8709677
390,7.419354839,174.3225806,52.35483871,4.516129032,2.903225806,-806.4516129,935.483871,32.25806452,225.8064516,548.3870968,-354.8387097,741.9354839,-32.25806452
391,20.25806452,33.09677419,167.9032258,10,7.419354839,-354.8387097,612.9032258,483.8709677,483.8709677,935.483871,870.9677419,-548.3870968,483.8709677
392,167.9032258,39.51612903,200,4.516129032,6.451612903,-96.77419355,-161.2903226,161.2903226,-677.4193548,-612.9032258,32.25806452,-1000,-806.4516129
393,58.77419355,116.5483871,167.9032258,3.225806452,0.322580645,-870.9677419,-677.4193548,-483.8709677,1000,612.9032258,32.25806452,935.483871,290.3225806
394,45.93548387,1,90.87096774,5.483870968,5.806451613,-96.77419355,741.9354839,-870.9677419,290.3225806,806.4516129,-612.9032258,-419.3548387,290.3225806
395,39.51612903,71.61290323,33.09677419,5.161290323,6.129032258,225.8064516,-96.77419355,548.3870968,-806.4516129,-354.8387097,-1000,677.4193548,548.3870968
396,174.3225806,167.9032258,45.93548387,8.064516129,9.677419355,-1000,-677.4193548,677.4193548,354.8387097,290.3225806,161.2903226,-290.3225806,161.2903226
397,110.1290323,161.483871,110.1290323,1.935483871,9.032258065,548.3870968,-354.8387097,-548.3870968,-870.9677419,548.3870968,-612.9032258,1000,354.8387097
398,135.8064516,200,193.5806452,8.387096774,2.580645161,548.3870968,548.3870968,-1000,290.3225806,-225.8064516,-741.9354839,-612.9032258,677.4193548
399,13.83870968,13.83870968,26.67741935,3.225806452,4.193548387,741.9354839,1000,806.4516129,-290.3225806,-290.3225806,548.3870968,-96.77419355,-161.2903226
400,26.67741935,13.83870968,65.19354839,0.967741935,0.322580645,-1000,677.4193548,935.483871,-548.3870968,548.3870968,225.8064516,806.4516129,-741.9354839
401,39.51612903,97.29032258,26.67741935,8.709677419,0.322580645,-419.3548387,225.8064516,-32.25806452,806.4516129,1000,935.483871,96.77419355,1000
402,39.51612903,167.9032258,58.77419355,7.741935484,1.290322581,-548.3870968,548.3870968,-354.8387097,32.25806452,677.4193548,548.3870968,-548.3870968,-548.3870968
403,71.61290323,78.03225806,84.4516129,0.322580645,7.419354839,-96.77419355,-419.3548387,548.3870968,870.9677419,419.3548387,161.2903226,-806.4516129,-870.9677419
404,110.1290323,78.03225806,155.0645161,4.516129032,0.322580645,32.25806452,548.3870968,-161.2903226,-96.77419355,-1000,-290.3225806,290.3225806,-419.3548387
405,84.4516129,39.51612903,116.5483871,6.129032258,3.870967742,-806.4516129,1000,-935.483871,-419.3548387,290.3225806,806.4516129,677.4193548,-548.3870968
406,148.6451613,116.5483871,110.1290323,1.612903226,7.419354839,935.483871,354.8387097,-290.3225806,-1000,-354.8387097,-677.4193548,-677.4193548,-225.8064516
407,148.6451613,13.83870968,167.9032258,9.677419355,1.290322581,-225.8064516,-290.3225806,677.4193548,-806.4516129,-96.77419355,96.77419355,-354.8387097,-1000
408,58.77419355,174.3225806,65.19354839,7.096774194,6.451612903,354.8387097,-354.8387097,225.8064516,-161.2903226,935.483871,-870.9677419,-870.9677419,-419.3548387
409,135.8064516,142.2258065,200,9.35483871,8.064516129,-870.9677419,161.2903226,419.3548387,354.8387097,677.4193548,-483.8709677,-870.9677419,-870.9677419
410,193.5806452,45.93548387,200,1.935483871,1.935483871,1000,677.4193548,677.4193548,-32.25806452,96.77419355,-1000,612.9032258,-161.2903226
411,1,161.483871,187.1612903,5.806451613,4.838709677,-1000,1000,-483.8709677,161.2903226,806.4516129,-870.9677419,-161.2903226,548.3870968
412,116.5483871,129.3870968,180.7419355,7.096774194,3.225806452,-419.3548387,-1000,677.4193548,548.3870968,483.8709677,-548.3870968,-419.3548387,-741.9354839
413,58.77419355,187.1612903,116.5483871,2.258064516,1.935483871,-419.3548387,806.4516129,1000,-483.8709677,-354.8387097,96.77419355,-1000,96.77419355
414,97.29032258,148.6451613,97.29032258,8.387096774,0.967741935,354.8387097,-96.77419355,290.3225806,-1000,-806.4516129,-548.3870968,-161.2903226,-548.3870968
415,71.61290323,116.5483871,39.51612903,6.451612903,8.387096774,483.8709677,-1000,-677.4193548,-870.9677419,354.8387097,-1000,290.3225806,-612.9032258
416,161.483871,1,39.51612903,4.193548387,9.35483871,96.77419355,870.9677419,419.3548387,-677.4193548,-32.25806452,-290.3225806,-32.25806452,-290.3225806
417,1,84.4516129,110.1290323,10,5.806451613,-290.3225806,-806.4516129,96.77419355,-806.4516129,-612.9032258,-161.2903226,870.9677419,96.77419355
418,155.0645161,20.25806452,187.1612903,0.967741935,7.096774194,612.9032258,-1000,-1000,-1000,677.4193548,-32.25806452,612.9032258,419.3548387
419,78.03225806,26.67741935,135.8064516,7.741935484,9.032258065,1000,419.3548387,741.9354839,-548.3870968,-741.9354839,677.4193548,-870.9677419,96.77419355
420,180.7419355,200,45.93548387,2.258064516,4.516129032,-935.483871,32.25806452,-741.9354839,-419.3548387,612.9032258,-677.4193548,1000,935.483871
421,187.1612903,148.6451613,13.83870968,3.870967742,4.193548387,-419.3548387,290.3225806,-483.8709677,-32.25806452,354.8387097,-290.3225806,-870.9677419,419.3548387
422,200,180.7419355,174.3225806,10,0.967741935,225.8064516,-483.8709677,-225.8064516,548.3870968,-741.9354839,-806.4516129,-290.3225806,-225.8064516
423,135.8064516,103.7096774,1,0,9.677419355,-96.77419355,-483.8709677,-483.8709677,-741.9354839,935.483871,-161.2903226,-741.9354839,-548.3870968
424,180.7419355,58.77419355,65.19354839,1.612903226,1.612903226,419.3548387,548.3870968,-806.4516129,-806.4516129,-870.9677419,677.4193548,96.77419355,806.4516129
425,7.419354839,7.419354839,142.2258065,4.838709677,7.096774194,-225.8064516,32.25806452,-96.77419355,32.25806452,96.77419355,-419.3548387,-677.4193548,806.4516129
426,33.09677419,39.51612903,155.0645161,1.612903226,0,-677.4193548,-548.3870968,290.3225806,-225.8064516,677.4193548,-161.2903226,225.8064516,161.2903226
427,84.4516129,97.29032258,97.29032258,3.870967742,8.387096774,870.9677419,-741.9354839,-806.4516129,-290.3225806,870.9677419,-354.8387097,806.4516129,612.9032258
428,174.3225806,200,167.9032258,7.419354839,2.903225806,806.4516129,-96.77419355,354.8387097,677.4193548,96.77419355,-225.8064516,-1000,-870.9677419
429,161.483871,20.25806452,155.0645161,8.064516129,2.258064516,225.8064516,354.8387097,-32.25806452,-870.9677419,-483.8709677,483.8709677,-612.9032258,-483.8709677
430,13.83870968,20.25806452,33.09677419,0,3.548387097,96.77419355,-612.9032258,677.4193548,741.9354839,612.9032258,354.8387097,741.9354839,870.9677419
431,110.1290323,180.7419355,65.19354839,9.35483871,6.774193548,-741.9354839,-870.9677419,96.77419355,161.2903226,290.3225806,32.25806452,-677.4193548,-677.4193548
432,90.87096774,122.9677419,187.1612903,7.096774194,8.709677419,-96.77419355,-677.4193548,-548.3870968,483.8709677,-354.8387097,483.8709677,-32.25806452,935.483871
433,174.3225806,39.51612903,7.419354839,8.387096774,7.096774194,677.4193548,-225.8064516,-354.8387097,483.8709677,548.3870968,-483.8709677,-225.8064516,-419.3548387
434,116.5483871,200,142.2258065,2.903225806,0.967741935,935.483871,1000,96.77419355,-96.77419355,677.4193548,161.2903226,935.483871,32.25806452
435,122.9677419,26.67741935,7.419354839,4.516129032,0.64516129,483.8709677,-677.4193548,290.3225806,612.9032258,32.25806452,1000,161.2903226,-677.4193548
436,187.1612903,180.7419355,103.7096774,5.483870968,3.870967742,-483.8709677,161.2903226,677.4193548,806.4516129,-483.8709677,-161.2903226,419.3548387,-32.25806452
437,1,193.5806452,45.93548387,0.322580645,8.387096774,741.9354839,870.9677419,225.8064516,548.3870968,1000,32.25806452,32.25806452,-32.25806452
438,180.7419355,180.7419355,148.6451613,4.838709677,5.161290323,32.25806452,-1000,-483.8709677,-935.483871,-290.3225806,870.9677419,32.25806452,612.9032258
439,58.77419355,129.3870968,148.6451613,10,7.096774194,-96.77419355,225.8064516,419.3548387,-290.3225806,-483.8709677,-1000,483.8709677,-935.483871
440,20.25806452,167.9032258,13.83870968,6.129032258,0,-483.8709677,741.9354839,870.9677419,-161.2903226,-290.3225806,-548.3870968,-612.9032258,32.25806452
441,155.0645161,65.19354839,129.3870968,2.258064516,0.967741935,-225.8064516,161.2903226,225.8064516,-612.9032258,-612.9032258,548.3870968,-225.8064516,677.4193548
442,193.5806452,110.1290323,1,5.806451613,7.741935484,-935.483871,548.3870968,32.25806452,-354.8387097,483.8709677,32.25806452,870.9677419,1000
443,71.61290323,142.2258065,52.35483871,1.935483871,10,354.8387097,32.25806452,-419.3548387,-225.8064516,806.4516129,935.483871,-548.3870968,419.3548387
444,1,71.61290323,90.87096774,8.064516129,6.451612903,-354.8387097,32.25806452,-1000,-32.25806452,-32.25806452,-548.3870968,806.4516129,-1000
445,1,142.2258065,116.5483871,4.193548387,5.483870968,-612.9032258,935.483871,806.4516129,935.483871,-483.8709677,-741.9354839,-419.3548387,161.2903226
446,200,58.77419355,167.9032258,7.096774194,8.387096774,677.4193548,-612.9032258,96.77419355,-548.3870968,-32.25806452,-96.77419355,-483.8709677,-548.3870968
447,97.29032258,1,180.7419355,5.161290323,3.548387097,-806.4516129,-290.3225806,-96.77419355,-225.8064516,1000,419.3548387,-870.9677419,32.25806452
448,187.1612903,193.5806452,129.3870968,10,5.483870968,-806.4516129,96.77419355,-290.3225806,290.3225806,225.8064516,935.483871,290.3225806,935.483871
449,161.483871,39.51612903,65.19354839,9.032258065,8.387096774,-612.9032258,419.3548387,1000,1000,483.8709677,612.9032258,612.9032258,935.483871
450,20.25806452,52.35483871,116.5483871,8.709677419,1.612903226,-32.25806452,870.9677419,548.3870968,161.2903226,354.8387097,-483.8709677,1000,-354.8387097
451,135.8064516,129.3870968,71.61290323,3.225806452,1.612903226,-354.8387097,-225.8064516,-741.9354839,677.4193548,870.9677419,290.3225806,-677.4193548,161.2903226
452,45.93548387,84.4516129,167.9032258,8.064516129,8.064516129,612.9032258,-354.8387097,290.3225806,32.25806452,225.8064516,-741.9354839,-741.9354839,548.3870968
453,78.03225806,52.35483871,155.0645161,10,2.580645161,-161.2903226,741.9354839,-483.8709677,612.9032258,161.2903226,-677.4193548,612.9032258,225.8064516
454,167.9032258,161.483871,1,3.870967742,8.709677419,-870.9677419,-935.483871,-419.3548387,-483.8709677,-96.77419355,-1000,419.3548387,161.2903226
455,52.35483871,90.87096774,110.1290323,7.419354839,6.129032258,-161.2903226,-161.2903226,-806.4516129,161.2903226,-1000,548.3870968,32.25806452,870.9677419
456,39.51612903,65.19354839,187.1612903,9.032258065,0,-935.483871,-161.2903226,806.4516129,419.3548387,-741.9354839,870.9677419,806.4516129,-419.3548387
457,52.35483871,26.67741935,26.67741935,9.35483871,3.548387097,548.3870968,-483.8709677,612.9032258,-161.2903226,-419.3548387,-354.8387097,-225.8064516,161.2903226
458,193.5806452,135.8064516,110.1290323,0.322580645,2.580645161,-806.4516129,-741.9354839,1000,-741.9354839,-806.4516129,-870.9677419,225.8064516,-741.9354839
459,65.19354839,90.87096774,135.8064516,2.580645161,10,-935.483871,-612.9032258,-32.25806452,-96.77419355,-161.2903226,419.3548387,-1000,677.4193548
460,129.3870968,122.9677419,7.419354839,5.161290323,10,32.25806452,354.8387097,-935.483871,290.3225806,612.9032258,290.3225806,806.4516129,-161.2903226
461,97.29032258,180.7419355,26.67741935,1.935483871,4.516129032,-677.4193548,548.3870968,741.9354839,1000,-32.25806452,290.3225806,354.8387097,548.3870968
462,78.03225806,97.29032258,129.3870968,3.225806452,3.548387097,419.3548387,290.3225806,419.3548387,-1000,-548.3870968,806.4516129,870.9677419,354.8387097
463,148.6451613,174.3225806,1,5.161290323,0.64516129,419.3548387,-806.4516129,-354.8387097,-677.4193548,354.8387097,-548.3870968,612.9032258,-870.9677419
464,103.7096774,1,167.9032258,0.64516129,7.741935484,-1000,935.483871,-225.8064516,-741.9354839,-677.4193548,677.4193548,1000,419.3548387
465,13.83870968,187.1612903,13.83870968,2.580645161,2.903225806,-548.3870968,32.25806452,96.77419355,870.9677419,-677.4193548,-612.9032258,-32.25806452,-419.3548387
466,90.87096774,78.03225806,13.83870968,6.774193548,6.451612903,-870.9677419,225.8064516,-741.9354839,741.9354839,548.3870968,96.77419355,-290.3225806,677.4193548
467,193.5806452,71.61290323,84.4516129,2.258064516,1.612903226,677.4193548,-870.9677419,-225.8064516,-1000,-483.8709677,-290.3225806,161.2903226,32.25806452
468,135.8064516,84.4516129,39.51612903,1.290322581,3.548387097,806.4516129,677.4193548,-354.8387097,548.3870968,290.3225806,-96.77419355,161.2903226,935.483871
469,45.93548387,135.8064516,200,1.290322581,7.096774194,-32.25806452,1000,935.483871,935.483871,935.483871,-290.3225806,741.9354839,677.4193548
470,110.1290323,13.83870968,39.51612903,4.838709677,1.612903226,354.8387097,-935.483871,-935.483871,741.9354839,161.2903226,483.8709677,-483.8709677,-870.9677419
471,33.09677419,110.1290323,135.8064516,2.258064516,6.774193548,870.9677419,-161.2903226,677.4193548,96.77419355,-290.3225806,-612.9032258,483.8709677,-225.8064516
472,129.3870968,39.51612903,135.8064516,10,4.516129032,548.3870968,806.4516129,548.3870968,935.483871,1000,-935.483871,-677.4193548,419.3548387
473,13.83870968,1,103.7096774,6.451612903,0.64516129,225.8064516,-354.8387097,870.9677419,-96.77419355,-935.483871,806.4516129,-677.4193548,612.9032258
474,84.4516129,84.4516129,26.67741935,5.483870968,9.677419355,-354.8387097,96.77419355,1000,612.9032258,419.3548387,-806.4516129,935.483871,-419.3548387
475,129.3870968,180.7419355,116.5483871,0.967741935,8.709677419,-290.3225806,612.9032258,419.3548387,32.25806452,483.8709677,354.8387097,-96.77419355,32.25806452
476,155.0645161,167.9032258,39.51612903,2.903225806,5.806451613,-612.9032258,225.8064516,-225.8064516,225.8064516,-161.2903226,870.9677419,419.3548387,-161.2903226
477,26.67741935,52.35483871,180.7419355,0.322580645,2.258064516,96.77419355,32.25806452,-354.8387097,-1000,-161.2903226,-935.483871,-290.3225806,548.3870968
478,200,33.09677419,180.7419355,7.741935484,10,-741.9354839,1000,-870.9677419,-677.4193548,161.2903226,96.77419355,548.3870968,161.2903226
479,187.1612903,103.7096774,58.77419355,5.161290323,0,741.9354839,483.8709677,96.77419355,935.483871,-806.4516129,483.8709677,1000,-935.483871
480,45.93548387,148.6451613,20.25806452,3.225806452,10,1000,-741.9354839,225.8064516,-870.9677419,483.8709677,-225.8064516,-290.3225806,-806.4516129
481,142.2258065,161.483871,26.67741935,6.129032258,8.064516129,419.3548387,-32.25806452,483.8709677,290.3225806,-806.4516129,96.77419355,32.25806452,-290.3225806
482,167.9032258,167.9032258,148.6451613,8.709677419,4.516129032,-806.4516129,-419.3548387,225.8064516,-806.4516129,-419.3548387,-612.9032258,161.2903226,483.8709677
483,65.19354839,97.29032258,200,9.032258065,5.161290323,548.3870968,741.9354839,-935.483871,-225.8064516,-870.9677419,-225.8064516,935.483871,-290.3225806
484,84.4516129,13.83870968,1,1.290322581,7.419354839,-677.4193548,483.8709677,-741.9354839,419.3548387,-483.8709677,-225.8064516,-32.25806452,354.8387097
485,103.7096774,161.483871,116.5483871,7.096774194,7.096774194,32.25806452,-483.8709677,870.9677419,806.4516129,741.9354839,612.9032258,-548.3870968,870.9677419
486,7.419354839,129.3870968,84.4516129,2.580645161,5.483870968,1000,741.9354839,-161.2903226,483.8709677,354.8387097,741.9354839,-161.2903226,870.9677419
487,116.5483871,20.25806452,58.77419355,1.935483871,8.064516129,-1000,-161.2903226,-935.483871,-806.4516129,354.8387097,-806.4516129,419.3548387,677.4193548
488,58.77419355,103.7096774,45.93548387,9.35483871,3.870967742,-354.8387097,-96.77419355,-548.3870968,741.9354839,-1000,935.483871,612.9032258,32.25806452
489,155.0645161,142.2258065,7.419354839,7.096774194,9.35483871,870.9677419,741.9354839,1000,-806.4516129,-548.3870968,32.25806452,1000,-96.77419355
490,7.419354839,200,110.1290323,0,7.741935484,225.8064516,225.8064516,-677.4193548,-935.483871,-32.25806452,225.8064516,-935.483871,-419.3548387
491,20.25806452,122.9677419,142.2258065,4.193548387,3.225806452,-1000,-32.25806452,225.8064516,-419.3548387,-225.8064516,-354.8387097,612.9032258,1000
492,58.77419355,65.19354839,20.25806452,8.064516129,4.193548387,870.9677419,548.3870968,354.8387097,548.3870968,806.4516129,354.8387097,-483.8709677,354.8387097
493,155.0645161,193.5806452,33.09677419,1.612903226,10,-483.8709677,-870.9677419,-548.3870968,354.8387097,96.77419355,-741.9354839,354.8387097,-354.8387097
494,33.09677419,13.83870968,13.83870968,3.548387097,8.709677419,-806.4516129,-96.77419355,-32.25806452,1000,-612.9032258,-806.4516129,-419.3548387,806.4516129
495,187.1612903,167.9032258,84.4516129,9.032258065,6.129032258,354.8387097,-483.8709677,32.25806452,-870.9677419,612.9032258,-483.8709677,-1000,-677.4193548
496,187.1612903,71.61290323,187.1612903,4.516129032,1.290322581,-677.4193548,741.9354839,419.3548387,-354.8387097,-419.3548387,677.4193548,-741.9354839,-225.8064516
497,97.29032258,26.67741935,71.61290323,9.677419355,8.387096774,-96.77419355,-806.4516129,806.4516129,-483.8709677,96.77419355,806.4516129,741.9354839,-225.8064516
498,13.83870968,110.1290323,174.3225806,1.290322581,9.677419355,354.8387097,-741.9354839,548.3870968,-419.3548387,-612.9032258,612.9032258,419.3548387,-1000
499,200,65.19354839,161.483871,5.806451613,9.032258065,96.77419355,225.8064516,-806.4516129,870.9677419,935.483871,-677.4193548,161.2903226,290.3225806
500,1,129.3870968,103.7096774,8.387096774,4.516129032,-161.2903226,612.9032258,32.25806452,419.3548387,-290.3225806,96.77419355,290.3225806,-870.9677419
501,45.93548387,129.3870968,129.3870968,6.451612903,1.290322581,-483.8709677,-548.3870968,-419.3548387,-548.3870968,1000,-32.25806452,-806.4516129,-419.3548387
502,58.77419355,20.25806452,161.483871,0.322580645,5.161290323,935.483871,-290.3225806,-225.8064516,-32.25806452,741.9354839,-483.8709677,-96.77419355,-548.3870968
503,167.9032258,122.9677419,90.87096774,1.935483871,4.193548387,-32.25806452,-290.3225806,870.9677419,741.9354839,-741.9354839,-96.77419355,870.9677419,-32.25806452
504,142.2258065,148.6451613,187.1612903,2.903225806,2.580645161,677.4193548,419.3548387,-806.4516129,354.8387097,-290.3225806,290.3225806,-1000,-32.25806452
505,1,45.93548387,167.9032258,5.483870968,0.64516129,161.2903226,-483.8709677,741.9354839,-1000,548.3870968,935.483871,-96.77419355,741.9354839
506,13.83870968,167.9032258,71.61290323,2.258064516,2.258064516,-161.2903226,-935.483871,741.9354839,-677.4193548,1000,-870.9677419,-419.3548387,-612.9032258
507,174.3225806,97.29032258,193.5806452,10,10,-612.9032258,677.4193548,-741.9354839,870.9677419,741.9354839,483.8709677,-870.9677419,548.3870968
